category,rank,asin,name,title,rating,reviews,symbol,value,image,link,date,origin
Kindle Store,#6,B008VFN65M,Superman-Action-2011-2016-Volumes-English-ebook,Superman - Action Comics (2011-2016) Vol. 1: Superman and the Men of Steel (Superman - Action Comics Volumes (The New 52)) (English Edition),"4,3 van 5 sterren",475,€ ,"2,73","https://images-eu.ssl-images-amazon.com/images/I/81M9CS0oW7L._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Superman-Action-2011-2016-Volumes-English-ebook/dp/B008VFN65M/ref=zg_bsms_g_digital-text_d_sccl_6/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#7,B01BKR46JW,Ghost-Track-Book-1-English-ebook,Ghost (Track Book 1) (English Edition),"4,7 van 5 sterren",5.366,€ ,"8,94","https://images-eu.ssl-images-amazon.com/images/I/71A3TlPsUFL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Ghost-Track-Book-1-English-ebook/dp/B01BKR46JW/ref=zg_bsms_g_digital-text_d_sccl_7/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#8,B00ABLJ4C8,Paris-Winter-English-Imogen-Robertson-ebook,The Paris Winter (English Edition),"4,1 van 5 sterren",704,€ ,"3,99","https://images-eu.ssl-images-amazon.com/images/I/91dax9zUfrL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Paris-Winter-English-Imogen-Robertson-ebook/dp/B00ABLJ4C8/ref=zg_bsms_g_digital-text_d_sccl_8/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#9,B07NTQTWCF,Modular-Synthesizer-Mastery-0-English-ebook,Modular Synthesizer Mastery - Volume 0 (English Edition),"4,4 van 5 sterren",56,€ ,"2,99","https://images-eu.ssl-images-amazon.com/images/I/71V6Sgl4y3L._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Modular-Synthesizer-Mastery-0-English-ebook/dp/B07NTQTWCF/ref=zg_bsms_g_digital-text_d_sccl_9/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#10,B08RGWVH7Q,Ache-English-Marley-Valentine-ebook,Ache (English Edition),"4,3 van 5 sterren",2.253,€ ,"0,90","https://images-eu.ssl-images-amazon.com/images/I/713y+cDSZ+S._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Ache-English-Marley-Valentine-ebook/dp/B08RGWVH7Q/ref=zg_bsms_g_digital-text_d_sccl_10/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#11,B005OOSYZ0,Palace-Contemporary-American-Fiction-English-ebook,Moon Palace (Contemporary American Fiction) (English Edition),"4,3 van 5 sterren",1.498,€ ,"6,99","https://images-eu.ssl-images-amazon.com/images/I/71XbdOapepL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Palace-Contemporary-American-Fiction-English-ebook/dp/B005OOSYZ0/ref=zg_bsms_g_digital-text_d_sccl_11/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#12,B0CT91H79G,Hidden-Passion-Regency-Love-English-ebook,Hidden Passion (Regency Men in Love 3) (English Edition),"4,2 van 5 sterren",56,€ ,"2,76","https://images-eu.ssl-images-amazon.com/images/I/81XBM3pIgML._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Hidden-Passion-Regency-Love-English-ebook/dp/B0CT91H79G/ref=zg_bsms_g_digital-text_d_sccl_12/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#13,B0C6RMCX6V,El-espacio-entre-t%C3%BA-Spanish-ebook,El espacio entre tú y yo (Spanish Edition),"4,5 van 5 sterren",316,€ ,"8,88","https://images-eu.ssl-images-amazon.com/images/I/81XaRLAeS3L._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/El-espacio-entre-t%C3%BA-Spanish-ebook/dp/B0C6RMCX6V/ref=zg_bsms_g_digital-text_d_sccl_13/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#14,B07MK3R4QV,Cycle-Werewolf-English-Stephen-King-ebook,Cycle of the Werewolf: A Novel (English Edition),"4,5 van 5 sterren",3.113,€ ,"15,65","https://images-eu.ssl-images-amazon.com/images/I/71DDSEkDyuL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Cycle-Werewolf-English-Stephen-King-ebook/dp/B07MK3R4QV/ref=zg_bsms_g_digital-text_d_sccl_14/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#15,B0871BVZ9F,Baby-Led-Weaning-Made-Easy-Delicious-ebook,Baby-Led Weaning Made Easy: The Busy Parent's Guide to Feeding Babies and Toddlers with Delicious Family Meals (English Edition),"4,6 van 5 sterren",316,€ ,"8,99","https://images-eu.ssl-images-amazon.com/images/I/91AvvV50tVL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Baby-Led-Weaning-Made-Easy-Delicious-ebook/dp/B0871BVZ9F/ref=zg_bsms_g_digital-text_d_sccl_15/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#16,B007B2G3U6,Uninvited-Gareth-Medieval-Mysteries-English-ebook,The Uninvited Guest (The Gareth & Gwen Medieval Mysteries Book 2) (English Edition),"4,5 van 5 sterren",1.327,€ ,"3,99","https://images-eu.ssl-images-amazon.com/images/I/91p2Al9jK8L._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Uninvited-Gareth-Medieval-Mysteries-English-ebook/dp/B007B2G3U6/ref=zg_bsms_g_digital-text_d_sccl_16/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#17,B06XCF5BNH,Crossfire-Plot-Killed-Kennedy-English-ebook,Crossfire: The Plot That Killed Kennedy (English Edition),"4,8 van 5 sterren",903,€ ,"4,49","https://images-eu.ssl-images-amazon.com/images/I/81ONmFVx7TL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Crossfire-Plot-Killed-Kennedy-English-ebook/dp/B06XCF5BNH/ref=zg_bsms_g_digital-text_d_sccl_17/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#18,B0CW1MYQNR,Complete-Tales-Winnie-Pooh-English-ebook,The Complete Tales of Winnie-The-Pooh (English Edition),"4,8 van 5 sterren",3.083,€ ,"0,78","https://images-eu.ssl-images-amazon.com/images/I/81oY9oeXImL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Complete-Tales-Winnie-Pooh-English-ebook/dp/B0CW1MYQNR/ref=zg_bsms_g_digital-text_d_sccl_18/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#19,B07D7K7486,Grave-Maurice-Richard-Mysteries-English-ebook,The Grave Maurice (The Richard Jury Mysteries Book 2) (English Edition),"4,4 van 5 sterren",838,€ ,"2,39","https://images-eu.ssl-images-amazon.com/images/I/71KWJK3PxiL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Grave-Maurice-Richard-Mysteries-English-ebook/dp/B07D7K7486/ref=zg_bsms_g_digital-text_d_sccl_19/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#20,B0CPS7XZFT,Bonds-That-Break-Us-English-ebook,The Bonds That Break Us (English Edition),"4,3 van 5 sterren",259,€ ,"4,49","https://images-eu.ssl-images-amazon.com/images/I/91LVgC0uh9L._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Bonds-That-Break-Us-English-ebook/dp/B0CPS7XZFT/ref=zg_bsms_g_digital-text_d_sccl_20/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#21,B0BQZ8K6YF,dp,Sacrifice (The Exiled Eight MC - Detroit Book 1) (English Edition),"4,5 van 5 sterren",1.656,€ ,"3,77","https://images-eu.ssl-images-amazon.com/images/I/91FL+JsX8AL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/dp/B0BQZ8K6YF/ref=zg_bsms_g_digital-text_d_sccl_21/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#22,B00X3V3SPM,Bear-Soul-Fire-Bears-English-ebook,Bear My Soul (Fire Bears Book 1) (English Edition),"4,5 van 5 sterren",3.034,€ ,"0,99","https://images-eu.ssl-images-amazon.com/images/I/91FRgnxu-CL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Bear-Soul-Fire-Bears-English-ebook/dp/B00X3V3SPM/ref=zg_bsms_g_digital-text_d_sccl_22/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#23,B0CV4J1Q5G,Hard-Contact-Breed-Thrillers-English-ebook,Hard Contact (Breed Thrillers Book 8) (English Edition),"4,3 van 5 sterren",1.617,€ ,"4,99","https://images-eu.ssl-images-amazon.com/images/I/81jcmMWTkNL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Hard-Contact-Breed-Thrillers-English-ebook/dp/B0CV4J1Q5G/ref=zg_bsms_g_digital-text_d_sccl_23/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#24,B087NB8CYD,Figure-Drawing-complete-drawing-English-ebook,Figure Drawing: A complete guide to drawing the human body (English Edition),"4,6 van 5 sterren",170,€ ,"3,99","https://images-eu.ssl-images-amazon.com/images/I/81APNxFbu2L._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Figure-Drawing-complete-drawing-English-ebook/dp/B087NB8CYD/ref=zg_bsms_g_digital-text_d_sccl_24/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#25,B01DUAH05E,Berrys-Family-Sunday-Lunches-English-ebook,Mary Berry's Family Sunday Lunches (English Edition),"4,7 van 5 sterren",546,€ ,"3,99","https://images-eu.ssl-images-amazon.com/images/I/91+SepwgwpL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Berrys-Family-Sunday-Lunches-English-ebook/dp/B01DUAH05E/ref=zg_bsms_g_digital-text_d_sccl_25/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#26,B0BCBN8Z7W,Start-Met-Beleggen-jouw-geld-ebook,Start Met Beleggen: Zet jouw geld aan het werk,No rating,No reviews,€ ,"9,99","https://images-eu.ssl-images-amazon.com/images/I/712JkS0rEVL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Start-Met-Beleggen-jouw-geld-ebook/dp/B0BCBN8Z7W/ref=zg_bsms_g_digital-text_d_sccl_26/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#27,B002RI9GWG,Bhagavad-Gita-Penguin-Classics-English-ebook,The Bhagavad Gita (Penguin Classics) (English Edition),"4,6 van 5 sterren",725,€ ,"8,66","https://images-eu.ssl-images-amazon.com/images/I/51wYG-f6SfL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Bhagavad-Gita-Penguin-Classics-English-ebook/dp/B002RI9GWG/ref=zg_bsms_g_digital-text_d_sccl_27/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#28,B079RMB44W,Fast-Cakes-Bakes-Minutes-English-ebook,Fast Cakes: Easy Bakes in Minutes (English Edition),"4,7 van 5 sterren",1.415,€ ,"4,49","https://images-eu.ssl-images-amazon.com/images/I/81PcT9y6nYL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Fast-Cakes-Bakes-Minutes-English-ebook/dp/B079RMB44W/ref=zg_bsms_g_digital-text_d_sccl_28/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#29,B07CNTX11N,Subscribed-Subscription-Companys-Future-English-ebook,Subscribed: Why the Subscription Model Will Be Your Company’s Future—and What to Do About It (English Edition),"4,4 van 5 sterren",701,€ ,"14,85","https://images-eu.ssl-images-amazon.com/images/I/7175qtWuqhL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Subscribed-Subscription-Companys-Future-English-ebook/dp/B07CNTX11N/ref=zg_bsms_g_digital-text_d_sccl_29/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
Kindle Store,#30,B01BXHIKFK,Thorn-Carter-Kids-2-English-ebook,Thorn: Carter Kids #2 (English Edition),"4,4 van 5 sterren",1.609,€ ,"4,63","https://images-eu.ssl-images-amazon.com/images/I/911D7yR-XRL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Thorn-Carter-Kids-2-English-ebook/dp/B01BXHIKFK/ref=zg_bsms_g_digital-text_d_sccl_30/261-6792242-2858043?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#1,B0CWHDSQPH,G-I-G-DX-Functioneel-outdoorjack-41761-000,G.I.G.A. DX GS 28 WMN QLTD JCKT Women´s Functioneel jack in donslook met capuchon/outdoorjack,No rating,No reviews,€ ,"79,54","https://images-eu.ssl-images-amazon.com/images/I/91Ib5xm1WPL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/G-I-G-DX-Functioneel-outdoorjack-41761-000/dp/B0CGDSJPKG/ref=zg_bsms_g_fashion_d_sccl_1/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#2,B0C5SVZYQH,Horlogeband-roestvrij-staal-reservearmband-magneetsluiting,"Horlogebandje van roestvrij staal, mesh, 12 mm / 18 mm / 20 mm / 22 mm, reservearmband van roestvrij staal met magneetsluiting, smartwatch, reservearmband","4,0 van 5 sterren",210,€ ,"9,99","https://images-eu.ssl-images-amazon.com/images/I/71k8l2GFZ3L._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Horlogeband-roestvrij-staal-reservearmband-magneetsluiting/dp/B09SL58XFF/ref=zg_bsms_g_fashion_d_sccl_2/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#3,B0D77D756D,Dames-Downshifter-Sneaker-Black-White,NIKE dames W Nike Downshifter 13Sneaker,"4,2 van 5 sterren",19,€ ,"69,90","https://images-eu.ssl-images-amazon.com/images/I/71cADG9JQmL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Dames-Downshifter-Sneaker-Black-White/dp/B0CSKQTBV8/ref=zg_bsms_g_fashion_d_sccl_3/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#4,B082WQKDZP,PANASIAM-103002000127-Krama-bordeaux-165x65cm,"PANASIAM originele Cambodjaanse Krama-sjaal, katoen, multifunctioneel doek, handgeweven","4,5 van 5 sterren",47,€ ,"18,80","https://images-eu.ssl-images-amazon.com/images/I/81rjD4MkGzL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/PANASIAM-103002000127-Krama-bordeaux-165x65cm/dp/B0B754TMMJ/ref=zg_bsms_g_fashion_d_sccl_4/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#5,B0CZLFX92F,Endoto-Inlegzolen-vervangende-Binnenzool-herensneakers,"Endoto Inlegzolen voor Alexander McQueen schoenen, vervangende Binnenzool voor herensneakers Insoles Inserts (maat: 39 EU)","4,5 van 5 sterren",11,€ ,"14,99","https://images-eu.ssl-images-amazon.com/images/I/71OHRgVJnkL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Endoto-Inlegzolen-vervangende-Binnenzool-herensneakers/dp/B0CT52HVFN/ref=zg_bsms_g_fashion_d_sccl_5/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#6,B09YMKF79Y,Luierrok-Kort-luierbeschermers-anti-bedplassen-zindelijkheidstraining,Luierrok Kort - Wasbare waterdichte katoenen luierbeschermers voor baby's - Unisex anti-bedplassen luier kort voor zindelijkheidstraining Ylyy,No rating,No reviews,€ ,"12,39","https://images-eu.ssl-images-amazon.com/images/I/61BfnUfFrlL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Luierrok-Kort-luierbeschermers-anti-bedplassen-zindelijkheidstraining/dp/B09YMHP86M/ref=zg_bsms_g_fashion_d_sccl_6/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#7,B0D1JKD45M,Ahagogo-bovendeel-borsten-wikkellook-bovenstuk,Ahagogo Bikini bovendeel grote borsten rugvrij bovendeel bikini dames push-up wikkellook Lace Up Bikini Top V-hals badpak top zomer strand bikini top zwempak bovenstuk,"2,7 van 5 sterren",44,€ ,"15,09","https://images-eu.ssl-images-amazon.com/images/I/61RcAjXwzHL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Ahagogo-bovendeel-borsten-wikkellook-bovenstuk/dp/B0D1C6HZ5Z/ref=zg_bsms_g_fashion_d_sccl_7/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#8,B0C7R7LRN5,Zwembroek-zwembroek-kleurrijke-trekkoord-onderbroek,"Zwembroek voor heren, zwembroek, kort, nauwe slip, mannen, lage taille, zwembroek, jongens, zwemshorts, kleurrijke slips, trekkoord, grappige onderbroek, bikini, strand, zachte shorts",No rating,No reviews,€ ,"5,85","https://images-eu.ssl-images-amazon.com/images/I/71HESgSDYmL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Zwembroek-zwembroek-kleurrijke-trekkoord-onderbroek/dp/B0C4V4KCJZ/ref=zg_bsms_g_fashion_d_sccl_8/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#9,B083VV2F23,Piercingline-Universele-binnendraad-synthetische-piercingopzetstukken,"PIERCINGLINE Universele schroefkogel met binnendraad, syNTHETISCHE opaal, piercing, opzetstukken, kogelvervanging, kleur en grootte naar keuze","4,3 van 5 sterren",684,€ ,"7,90","https://images-eu.ssl-images-amazon.com/images/I/51XAzHmKxXL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Piercingline-Universele-binnendraad-synthetische-piercingopzetstukken/dp/B07CYV32QY/ref=zg_bsms_g_fashion_d_sccl_9/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#10,B0BRVSKGHF,Jongens-Voetbal-Sokken-Volwassen-Fluorescerend,Jongens Voetbal Sokken Team Sport Dunne Knie Voetbal Sokken voor Volwassen Jeugd Kids,"5,0 van 5 sterren",1,€ ,"7,12","https://images-eu.ssl-images-amazon.com/images/I/41yFKlNoTZL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Jongens-Voetbal-Sokken-Volwassen-Fluorescerend/dp/B09YP424ZH/ref=zg_bsms_g_fashion_d_sccl_10/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#11,B0821X57MX,Walker-Hawkes-klassiek-heringbone-Staalgrijs,Walker and Hawkes - Gilet voor heren - klassiek/Schots/overcheck motief - Harris tweed,"4,3 van 5 sterren",119,€ ,"179,45","https://images-eu.ssl-images-amazon.com/images/I/81dvCFRPUuL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Walker-Hawkes-klassiek-heringbone-Staalgrijs/dp/B074M9M547/ref=zg_bsms_g_fashion_d_sccl_11/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#12,B0CQJQLZTL,Sturniolo-Triplets-Vrouwen-Sweatshirts-Sweatpants,"Sturniolo Triplets Merch Hoodie Sets, Fresh Letter Print Hoodie, Vrouwen En Mannen, Broeken, Two Piece Set, Sweatshirts En Sweatpants (XS-3XL)","1,0 van 5 sterren",1,€ ,"36,68","https://images-eu.ssl-images-amazon.com/images/I/61k0ycS3XuL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Sturniolo-Triplets-Vrouwen-Sweatshirts-Sweatpants/dp/B0CQJS5B5P/ref=zg_bsms_g_fashion_d_sccl_12/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#13,B0CNRMJL9W,MYSEUNI-Nieuwe-Zwarte-Maskerade-Masker,MYSEUNI 2024 Nieuwe Maskerade Masker voor Mannen - Retro Venetiaanse Mens Maskerade Masker voor Halloween Party Mardi Gras Mascarade Bal,"4,2 van 5 sterren",78,€ ,"14,99","https://images-eu.ssl-images-amazon.com/images/I/71Bb-uG6ONL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/MYSEUNI-Nieuwe-Zwarte-Maskerade-Masker/dp/B0CKHWT6MG/ref=zg_bsms_g_fashion_d_sccl_13/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#14,B08G8BBM9S,SOJOS-Mirrored-Zonnebril-Veerscharnieren-SJ1030,SOJOS Klassiek Vliegenier Gespiegeld Flat Lens Zonnebril Metalen Frame met Veerscharnieren SJ1030,"4,4 van 5 sterren",26.883,€ ,"17,99","https://images-eu.ssl-images-amazon.com/images/I/51JHNYp4WJL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/SOJOS-Mirrored-Zonnebril-Veerscharnieren-SJ1030/dp/B07QXVWFBD/ref=zg_bsms_g_fashion_d_sccl_14/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#15,B0C6YRX8KC,Tamaris-Sneaker-1-23714-42-normaal-Maat,Tamaris Sneaker 1-23714-42 normaal Maat: EU,"4,2 van 5 sterren",53,€ ,"64,89","https://images-eu.ssl-images-amazon.com/images/I/71fkq2cI5bL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Tamaris-Sneaker-1-23714-42-normaal-Maat/dp/B0C6YKWSJ5/ref=zg_bsms_g_fashion_d_sccl_15/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#16,B0831V1WSM,Toocool-Jeans-gevoerd-fleece-regular,"Toocool - Jeans voor heren, gevoerd, fleece, gevoerd, regular fit, H001","4,3 van 5 sterren",1.084,€ ,"30,69","https://images-eu.ssl-images-amazon.com/images/I/71a3Cm73xLL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Toocool-Jeans-gevoerd-fleece-regular/dp/B08256NHSL/ref=zg_bsms_g_fashion_d_sccl_16/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#17,B0CBRGF24Z,BLEDD-bloemenmotief-vormgeeft-damesjurk-bloemenjurk,"BLEDD Bloemen Bustier Midriff Taille Shaper Jurk, Vrouwen Bloemenprint Bustier Zonnejurk Bloemen Bustier Shaper Jurk",No rating,No reviews,€ ,"29,96","https://images-eu.ssl-images-amazon.com/images/I/41jhC6QbvqL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/BLEDD-bloemenmotief-vormgeeft-damesjurk-bloemenjurk/dp/B0CBR82HQD/ref=zg_bsms_g_fashion_d_sccl_17/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#18,B0C11JNGG8,EWERS-SoftStep-antislipsokken-antislip-kindersokken,EWERS uniseks-kind stoppersokken softstep uniSokken,"4,1 van 5 sterren",7,€ ,"12,26","https://images-eu.ssl-images-amazon.com/images/I/91Ggrdz7TWL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/EWERS-SoftStep-antislipsokken-antislip-kindersokken/dp/B0BZZHNSZH/ref=zg_bsms_g_fashion_d_sccl_18/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#19,B0CFYK6K65,Noppies-Baby-jongens-Sleeve-T-shirt-Havermeal,Noppies Boys Tee Barre Long Sleeve baby-jongens T-Shirt,No rating,No reviews,€ ,"15,99","https://images-eu.ssl-images-amazon.com/images/I/61xLInrNsjL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Noppies-Baby-jongens-Sleeve-T-shirt-Havermeal/dp/B0CFY68X45/ref=zg_bsms_g_fashion_d_sccl_19/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#20,B0CTGQTH4Q,DREAM-PAIRS-Ballerinas-comfortabele-enkelbandjes,DREAM PAIRS Vrouwen Flats met Comfortabele Mode Elastische Enkel Cross Strap Ballet Pumps Dolly Schoenen,"4,1 van 5 sterren",161,€ ,"19,47","https://images-eu.ssl-images-amazon.com/images/I/61Lw+Ili+8L._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/DREAM-PAIRS-Ballerinas-comfortabele-enkelbandjes/dp/B0CLVHD7YT/ref=zg_bsms_g_fashion_d_sccl_20/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#21,B08NV8MZ58,CXW-fietshandschoenen-waterdichte-touchscreen-handschoenen,"CXW Winter Fietshandschoenen, Waterdichte Touch Screen Volledige Vinger Warme Handschoenen voor Mannen & Vrouwen","4,0 van 5 sterren",2,€ ,"18,55","https://images-eu.ssl-images-amazon.com/images/I/61e0Y+FWXfL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/CXW-fietshandschoenen-waterdichte-touchscreen-handschoenen/dp/B08M99CDJZ/ref=zg_bsms_g_fashion_d_sccl_21/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
"Kleding, schoenen & sieraden",#22,B0C2KGKZWT,Amissz-jongenskleding-Jongens-Sweatshirt-Fashion,Amissz Baby jongenskleding Peuter Jongens Outfit 1-6T Infant Letter Print Sweatshirt Fashion Letter Printed Long Sleeve Hoodie Tops Pants Set 2PC,"4,4 van 5 sterren",218,€ ,"26,99","https://images-eu.ssl-images-amazon.com/images/I/71Ea16ZriUL._AC_UL300_SR300,200_.jpg",https://www.amazon.nl/Amissz-jongenskleding-Jongens-Sweatshirt-Fashion/dp/B0CJ4V9RWF/ref=zg_bsms_g_fashion_d_sccl_22/259-2596323-3092325?psc=1,2024-09-13,movers_and_shakers
